time_stamp,vehicle_pos,vehicle_pos.1,vehicle_pos.2,vehicle_pos.3,vehicle_pos.4,vehicle_pos.5,vehicle_pos.6,vehicle_pos.7,vehicle_pos.8,vehicle_pos.9,vehicle_pos.10,vehicle_pos.11,vehicle_pos.12,vehicle_pos.13,vehicle_pos.14,vehicle_pos.15,vehicle_pos.16,vehicle_pos.17,vehicle_pos.18,vehicle_pos.19
1018,12564.86,7344.76,10396.85,13403.57,11149.52,2779.67,11726.16,5045.71,7171.73,3820.22,13432.05,10750.67,11593.2,14573.95,9132.92,6563.89,4595.02,7128.53,6900.19,15657.32
1019,12577.11,7351.56,10406.63,13416.73,11160.82,2782.68,11738.48,5050.73,7178.79,3824.13,13446.18,10761.87,11605.28,14588.65,9142.35,6571.13,4599.16,7136.01,6907.98,15673.29
1020,12589.42,7358.91,10417.54,13430.03,11172.43,2784.95,11750.78,5055.31,7186.15,3827.52,13459.93,10773.28,11617.09,14603.07,9151.52,6578.11,4604.44,7143.51,6915.77,15689.55
1021,12601.47,7366.42,10428.13,13443.58,11184.01,2787.56,11762.31,5059.76,7193.29,3831.44,13473.35,10784.81,11629.32,14617.59,9161.4,6585.45,4609.62,7150.94,6922.34,15705.71
1022,12614.25,7373.66,10438.18,13457.1,11194.59,2790.92,11774.15,5064.19,7200.15,3835.52,13487.47,10795.13,11641.13,14632.58,9171.39,6592.29,4615,7158.75,6930.03,15722.55
1023,12625.97,7380.66,10448.36,13470.71,11206.25,2793.26,11785.87,5069.53,7207.6,3839.79,13501.57,10806.69,11653.13,14647.31,9180.92,6599.44,4619.47,7166.6,6937.81,15739.59
1024,12637.78,7387.45,10459.04,13483.6,11217.35,2795.42,11797.52,5074.13,7214.39,3844.05,13515.2,10818.14,11665.51,14662.53,9190.16,6605.85,4623.81,7173.51,6945.31,15756.53
1025,12650.29,7394.44,10469.94,13496.99,11228.42,2798.43,11809.36,5078.87,7221.39,3848.12,13529.47,10829.32,11677.69,14677.29,9199.34,6613.11,4628.96,7180.45,6953.04,15773.41
1026,12662.73,7401.26,10479.61,13510.05,11239.65,2801.37,11821.73,5083.4,7229.21,3852.42,13542.7,10840.13,11689.28,14692.5,9208.21,6620.02,4633.19,7188,6960.22,15790.07
1027,12675.63,7407.9,10490.35,13523.31,11251.32,2804.72,11833.61,5088.12,7235.8,3856.15,13555.72,10850.7,11701.05,14706.96,9217.31,6626.71,4637.75,7195.12,6966.92,15806.07
1028,12687.77,7414.67,10500.31,13537.17,11262.22,2806.91,11845.07,5093.73,7242.52,3860.19,13569.98,10861.13,11713.22,14722.17,9227.13,6633.31,4641.93,7202.03,6974.32,15822.33
1029,12700.4,7421.68,10511.08,13550.87,11273.74,2809.34,11856.42,5098.19,7249.25,3864.65,13583.18,10872.45,11724.51,14737.19,9236.45,6640,4646.12,7209.85,6981.47,15838.61
1030,12713.19,7428.83,10521.34,13564.76,11284.34,2811.73,11867.68,5103.73,7257.02,3868.46,13597.18,10882.98,11736.7,14751.92,9245.53,6647.32,4650.45,7217.63,6988.47,15854.97
1031,12725.82,7436.68,10531.27,13578.22,11295.74,2814.23,11879.17,5108.48,7264.79,3872.17,13610.59,10894.01,11748.28,14767.29,9255.5,6653.73,4655.09,7224.52,6996,15872.07
1032,12737.85,7443.94,10541.26,13591.47,11307.03,2816.44,11890.51,5113,7272.26,3876.51,13624.78,10905.43,11760.66,14782.76,9264.61,6660.5,4659.27,7231.32,7003.66,15888.45
1033,12750.1,7451.47,10552,13605.14,11318.79,2819.71,11902.08,5117.63,7280.12,3879.89,13639.06,10916.47,11771.9,14797.53,9274.61,6667.08,4664.39,7238.99,7010.91,15904.72
1034,12762.42,7459.24,10562.78,13617.93,11329.31,2822.41,11913.23,5122.82,7287.93,3883.65,13652.18,10927.18,11783.83,14812.04,9284.72,6673.42,4669.76,7246.45,7017.48,15921.52
1035,12775,7466.82,10573.56,13631.6,11339.92,2825.37,11924.83,5127.41,7295.74,3888.13,13665.64,10938.31,11795.56,14827.31,9293.84,6680.47,4674.75,7254.21,7024.48,15938.46
1036,12787.89,7474.54,10584.04,13645.36,11351.08,2827.93,11936.06,5133.02,7302.75,3891.99,13679.61,10949.08,11807.22,14842.89,9303.07,6687.17,4678.96,7261.48,7032.15,15955.07
1037,12800.5,7481.24,10594.69,13658.43,11362.81,2830.99,11947.47,5138.26,7309.98,3895.74,13693.41,10959.94,11819.16,14857.37,9312.27,6693.42,4683.66,7268.4,7039.94,15971.85
1038,12813.23,7488.58,10605.49,13671.14,11374.38,2834.28,11958.78,5143.85,7316.96,3900.14,13706.63,10970.56,11831.16,14872.16,9321.91,6700.17,4688.1,7275.82,7047.13,15988.42
1039,12825.33,7495.2,10616.29,13684.12,11385.08,2837.07,11971.16,5148.73,7323.61,3903.7,13720.64,10981.71,11843.31,14886.53,9331.98,6707.09,4693.03,7283.5,7054.16,16004.39
1040,12838.13,7502.36,10626.08,13696.88,11395.88,2839.64,11982.63,5154.05,7331.01,3907.68,13733.95,10992.16,11855.35,14901.74,9341.16,6714.2,4697.62,7290.86,7061.32,16021.17
1041,12850.93,7509.51,10636.35,13709.87,11406.5,2842.79,11994.76,5158.95,7338.84,3911.19,13747.04,11002.58,11866.91,14917.38,9350.79,6721.18,4702.69,7298.45,7068.46,16037.51
1042,12862.94,7516.9,10646.52,13723.74,11417.6,2845.84,12006.53,5164.42,7345.95,3915.26,13761.27,11013.66,11878.93,14931.94,9359.86,6727.44,4706.79,7306.48,7075.89,16054.06
1043,12875.91,7524.12,10657.25,13737.17,11428.62,2848.91,12018.44,5169,7353.49,3919.75,13774.63,11025.18,11890.7,14947.57,9369.8,6734.75,4711.49,7313.73,7082.84,16070.67
1044,12887.64,7531.4,10667.42,13750.6,11439.84,2852.06,12029.86,5174.21,7360.56,3923.75,13788.74,11036.47,11902.37,14962.39,9379.17,6741.77,4716.85,7320.57,7089.46,16087.62
1045,12900.65,7539.29,10678.18,13763.35,11451.21,2854.85,12041.96,5178.63,7367.66,3927.57,13802.94,11047.33,11914.02,14977.25,9389.22,6748.24,4721.96,7327.75,7096.38,16104.43
1046,12912.48,7547.17,10688.86,13776.57,11461.81,2857.16,12054.15,5183.57,7374.88,3931.74,13816.51,11058.73,11925.54,14992.69,9398.49,6755.45,4726.36,7334.98,7103.58,16121.37
1047,12925.17,7554.16,10699.07,13790.27,11473.14,2859.83,12065.58,5188.77,7381.97,3935.49,13829.52,11069.41,11936.9,15007.38,9407.6,6762.39,4731.32,7342.97,7110.35,16138.21
1048,12937.12,7561.49,10709.64,13803.76,11484.79,2862.27,12077.57,5193.77,7389.03,3939.85,13843.17,11080.6,11948.42,15023.04,9416.69,6769.7,4736.24,7349.75,7118.01,16155.13
1049,12949.24,7568.5,10720.37,13816.71,11495.93,2864.67,12088.75,5198.93,7396.71,3943.45,13857.08,11091.62,11960.76,15038.51,9425.95,6775.97,4740.44,7357.16,7125.29,16171.28
1050,12962.18,7575.8,10730.59,13830.33,11506.64,2867.8,12100.16,5203.69,7404.4,3947.2,13870.62,11102.87,11972.94,15053.04,9435.93,6782.69,4744.8,7364.45,7131.95,16187.69
1051,12974.07,7583.16,10740.87,13844.27,11517.69,2871.14,12111.42,5209.27,7411.56,3951.69,13884.55,11114.37,11985.23,15068.08,9445,6788.84,4749.91,7371.93,7139.12,16204.03
1052,12986.53,7590.73,10751.57,13857.17,11528.95,2873.98,12123.1,5214.84,7419.34,3955.26,13898.57,11125.79,11996.88,15083.69,9454.52,6795.43,4754.13,7379.89,7145.75,16220.45
1053,12998.91,7598.33,10762.28,13870.19,11539.6,2876.97,12135.47,5219.63,7426.43,3958.65,13911.83,11136.18,12009.12,15098.31,9464.32,6802.54,4758.83,7386.65,7153.14,16237.21
1054,13011.43,7606.08,10772.67,13883.53,11550.72,2879.87,12147.66,5224.76,7433.41,3962.09,13925.15,11146.76,12020.62,15112.92,9473.23,6809.63,4762.98,7394.45,7160.86,16253.18
1055,13023.93,7612.99,10782.72,13896.62,11562.41,2882.41,12159.31,5230.31,7440.3,3966.56,13938.34,11157.93,12032.48,15128.27,9482.64,6815.97,4767.83,7401.79,7168.6,16269.56
1056,13036.08,7620.1,10793.59,13909.65,11572.95,2884.8,12171.15,5235.37,7447.78,3970.03,13952.15,11168.99,12044.29,15143.15,9492.15,6823.11,4773.21,7409.39,7175.9,16286.58
1057,13049.04,7627.09,10804.11,13923.52,11583.68,2887.02,12182.57,5240.31,7455.35,3974.35,13965.76,11180.3,12056.73,15158.6,9501.57,6829.25,4777.86,7417.12,7182.95,16303.67
1058,13061.58,7634.07,10814.91,13936.28,11594.8,2889.83,12193.86,5245.93,7462.84,3978.51,13979.73,11190.89,12068.14,15173.1,9511.23,6835.64,4782.66,7424.87,7190.68,16319.74
1059,13073.53,7641.64,10825.83,13949.2,11605.51,2892.4,12205.96,5251.11,7469.88,3982.12,13993.65,11201.23,12079.47,15188.67,9520.44,6842.64,4787.25,7432.43,7197.76,16336.47
1060,13085.55,7649.37,10836.65,13963.09,11616.6,2895.79,12218.06,5256.2,7476.51,3986.39,14007,11211.79,12091.27,15204.02,9529.62,6849.83,4792.28,7440.27,7204.55,16353.33
1061,13097.54,7656.59,10847.06,13975.85,11628.32,2899.03,12229.44,5261.82,7483.15,3989.96,14020.93,11222.81,12103.32,15219.49,9539.2,6856.41,4796.98,7447.75,7211.25,16369.28
1062,13109.74,7664.01,10856.76,13988.92,11638.87,2901.35,12240.95,5266.88,7490.99,3994.09,14034.28,11234.26,12115,15234.23,9548.95,6863.48,4802.02,7454.52,7218.9,16385.5
1063,13122.52,7671.8,10866.55,14002.87,11649.83,2904.22,12252.15,5271.38,7498.6,3997.43,14048.07,11245.64,12126.66,15249.64,9557.87,6870.52,4806.55,7461.29,7225.69,16402.03
1064,13134.46,7679.21,10876.96,14016.12,11661.21,2906.68,12263.31,5275.99,7506.39,4001.88,14062.03,11257.22,12139.1,15264.15,9567,6876.98,4811.36,7469.13,7232.8,16418.64
1065,13147.48,7686.18,10886.65,14029.51,11671.75,2908.91,12275.12,5281.25,7514,4005.93,14075.96,11268.8,12151.53,15279.75,9576.84,6883.17,4816.12,7477.14,7239.33,16435.1
1066,13160,7692.82,10897.13,14042.34,11683.42,2912.15,12287,5285.85,7520.96,4009.94,14090,11280.33,12163.14,15294.89,9585.87,6889.43,4821.03,7484.21,7246.55,16451.68
1067,13172.99,7700.34,10908.03,14055.87,11694.3,2915.26,12299.3,5291.56,7528.25,4013.22,14103.95,11290.83,12175.06,15310.27,9595.46,6895.86,4825.82,7491,7253.34,16468.71
1068,13184.94,7706.96,10917.99,14069.27,11705.54,2918.63,12311.7,5297.15,7535.42,4017.32,14117.51,11301.49,12186.55,15324.64,9605.44,6902.52,4830.68,7497.77,7260.05,16484.96
1069,13197.67,7713.67,10927.71,14082.12,11716.44,2921.44,12323.24,5302.54,7543.08,4021.02,14130.97,11312.47,12198.76,15340.2,9614.9,6908.9,4835.63,7505.27,7266.82,16501.23
1070,13209.73,7720.43,10937.54,14095.6,11727.32,2924.7,12334.51,5307.46,7549.75,4024.62,14144.61,11322.86,12210.19,15354.62,9624.35,6915.87,4840.7,7513.07,7274.27,16517.98
1071,13222.02,7728.13,10947.25,14109.19,11738.52,2926.93,12345.95,5312.47,7557.41,4028.86,14157.76,11334.46,12222.51,15369.72,9633.47,6922.02,4845.82,7520.5,7281.87,16534.17
1072,13234.84,7734.91,10957.14,14122.83,11749.04,2929.17,12358.19,5317.66,7564.92,4032.68,14171.04,11345.56,12233.76,15385.35,9642.86,6929.32,4850.8,7528.49,7288.8,16550.22
1073,13247.64,7742.46,10967.7,14136.07,11759.64,2932.34,12369.34,5323.1,7571.91,4036.97,14185.06,11356.04,12245.09,15399.87,9652.64,6936.25,4855.3,7536.22,7295.41,16566.64
1074,13259.6,7749.28,10977.35,14148.82,11770.89,2935.43,12380.71,5328.57,7579.14,4041.17,14198.77,11367.35,12256.63,15415.13,9662.09,6942.7,4860.26,7543.78,7302.28,16583.76
1075,13272.25,7756.41,10988.15,14161.53,11782.27,2937.88,12392.21,5333.28,7586.76,4045.5,14211.92,11378.51,12268.7,15430.24,9671.59,6949.8,4865.22,7551.78,7309.24,16600.62
1076,13285.1,7763.28,10998.42,14175.15,11793.7,2940.48,12404.36,5338.37,7593.43,4049.13,14225.8,11389.7,12280.07,15445.66,9681.46,6956.1,4870.57,7559.23,7316.08,16616.89
1077,13298.05,7770.22,11009.32,14188.08,11804.22,2943.01,12415.6,5343.59,7600.84,4052.32,14239.85,11400.6,12292.3,15461.2,9690.32,6962.89,4874.72,7566.22,7323.76,16633.52
1078,13310.13,7777.93,11019.36,14201.53,11815.3,2945.72,12427.48,5348.92,7608.61,4056.73,14253.29,11412.14,12304.27,15475.88,9699.84,6969.63,4879.95,7572.96,7330.47,16650.61
1079,13323.11,7784.85,11029.5,14214.58,11825.86,2948.15,12439.47,5354.02,7616.35,4060.94,14267.29,11422.71,12315.9,15491.13,9709.42,6976.48,4884.31,7580.99,7337.28,16667.54
1080,13335.36,7792.02,11039.48,14227.9,11836.62,2950.92,12451.26,5359.35,7624.03,4065.01,14281.46,11434.28,12327.78,15506.11,9718.71,6983.79,4888.64,7588.04,7343.87,16683.88
1081,13348.06,7799.53,11049.52,14241.76,11847.77,2953.92,12463.51,5363.96,7630.97,4068.92,14294.68,11444.59,12339.69,15521.71,9727.68,6990.64,4894,7595.54,7350.97,16700.95
1082,13360.92,7807.4,11059.62,14254.85,11858.98,2956.38,12475.9,5368.71,7637.9,4072.91,14308.05,11454.94,12351.14,15536.15,9737.71,6997.33,4898.87,7603.29,7358.57,16717.52
1083,13373.12,7814.03,11070.01,14267.69,11869.49,2959.12,12487.48,5373.68,7645.27,4076.87,14321.18,11465.65,12363.46,15551.04,9747.67,7004.51,4903.92,7610.34,7365.33,16733.5
1084,13385.28,7821.76,11080.57,14280.58,11881.21,2961.91,12499.18,5378.85,7651.95,4081.11,14334.59,11476.22,12375.13,15566.42,9756.9,7011.66,4909.16,7617.78,7372.25,16749.59
1085,13397.47,7829.47,11091.02,14294.26,11892.96,2964.49,12511.39,5383.71,7659.42,4084.43,14348.14,11487.03,12386.47,15581.3,9766.36,7018.86,4913.56,7625.31,7379.52,16765.86
1086,13410.29,7837.23,11101.83,14307.42,11904.66,2966.78,12523.08,5389.41,7666.56,4088.19,14361.39,11497.43,12398.06,15596.82,9776.34,7025.86,4918.09,7633.06,7386.38,16782.85
1087,13422.76,7844.07,11111.89,14320.47,11915.92,2969.4,12535.42,5393.84,7674.23,4092.54,14375.49,11508.09,12410.27,15611.31,9785.96,7032.69,4923.14,7640.34,7394.03,16799.79
1088,13435.14,7851.8,11121.56,14333.44,11927.29,2972.29,12547.19,5398.95,7682.1,4097.02,14389.11,11519.03,12422.42,15626.11,9795.07,7039.65,4928.48,7647.59,7401.19,16816.03
1089,13447.13,7859.46,11131.72,14346.85,11938.48,2974.49,12559.04,5404.09,7688.99,4100.98,14403.08,11529.86,12434.88,15640.55,9804.6,7046.18,4933.69,7654.38,7408.07,16832.84
1090,13458.92,7866.5,11141.92,14359.73,11950.1,2977.27,12570.62,5409.17,7696.48,4105.41,14416.25,11540.47,12446.89,15655.9,9814.59,7053.47,4938.27,7662.21,7414.94,16849.42
1091,13471.43,7873.3,11152.58,14372.82,11961.46,2980.58,12582.37,5414.37,7704.24,4109.34,14430.42,11551.1,12458.2,15670.45,9824.4,7060.12,4943.45,7669.8,7421.82,16865.55
1092,13483.4,7880.4,11163.39,14386.4,11972.95,2982.95,12594.41,5419.71,7711.67,4113.6,14443.7,11561.59,12470.02,15685.73,9834.09,7067.15,4948.39,7677.42,7428.9,16882.25
1093,13495.92,7887.31,11173.33,14400.15,11984.35,2986.03,12605.71,5424.31,7718.66,4117.85,14457.85,11573.17,12481.43,15700.66,9844.08,7074.11,4953.08,7684.93,7435.55,16898.15
1094,13508.12,7894.97,11183.85,14413.45,11995.4,2989.22,12617.63,5428.75,7726.49,4122.24,14471,11584.29,12493,15715.74,9853.75,7080.42,4957.67,7692.79,7442.42,16914.6
1095,13520.87,7902.51,11194.1,14426.76,12006.46,2991.47,12629.12,5434.15,7734.28,4126.3,14484.49,11595.61,12505.27,15730.43,9862.69,7087.24,4962.83,7700.82,7450.09,16930.63
1096,13533.8,7909.61,11204.08,14439.72,12017.37,2994.61,12641.13,5439.09,7741.3,4129.73,14498.25,11605.99,12517.36,15745.8,9871.77,7093.59,4967.31,7707.72,7457.29,16946.61
1097,13546.22,7917,11214.02,14452.5,12028.27,2997.98,12653.42,5444.44,7748.33,4133.07,14511.28,11616.34,12529.75,15760.98,9880.79,7100.99,4972.44,7714.66,7464.38,16963.1
1098,13558.07,7923.84,11223.78,14466.35,12039.14,3001.15,12664.61,5449.37,7755.23,4136.71,14524.35,11626.7,12541.12,15775.46,9889.88,7107.9,4977.29,7721.8,7471.53,16980.08
1099,13569.98,7931.71,11233.66,14480.19,12049.86,3003.47,12676.45,5454.16,7762.93,4140.07,14538.39,11637.29,12552.82,15790.92,9898.81,7114.18,4982.27,7729,7479.32,16996.2
1100,13582.06,7938.97,11243.37,14493.27,12060.72,3005.68,12687.96,5459.27,7770.8,4144.4,14551.82,11647.77,12564.28,15806.01,9908,7121.49,4986.5,7736.06,7486.11,17012.66
1101,13594.89,7946.38,11253.92,14506.87,12071.19,3008.84,12699.69,5464.31,7777.4,4148.08,14565.18,11658.37,12575.99,15821.31,9917.51,7128.64,4990.92,7743.45,7492.84,17029.09
1102,13607.04,7953.56,11264.25,14520.53,12082.63,3011.76,12711.14,5468.98,7785.11,4152.1,14578.99,11669.75,12587.35,15836.88,9927.25,7135.83,4995.16,7751.32,7500.6,17045.36
1103,13619.1,7961.11,11274.36,14534.24,12094.38,3014,12723.27,5473.58,7791.74,4155.59,14593.08,11681.24,12599.42,15851.67,9936.24,7142.08,4999.48,7759.21,7507.6,17061.41
1104,13632.1,7967.76,11284.16,14547.09,12105.71,3017.38,12735.07,5478.8,7798.37,4159.65,14607.32,11692.18,12611.51,15866.95,9945.92,7148.85,5003.95,7766.55,7514.52,17078.52
1105,13644.67,7975.12,11294.3,14560.01,12117.16,3020.08,12747.09,5483.34,7806.01,4163.86,14621.23,11702.74,12623.8,15881.57,9955.23,7155.4,5008.63,7773.42,7522.17,17094.42
1106,13656.85,7981.94,11304.11,14572.86,12128.73,3022.27,12758.58,5488.88,7813.5,4167.08,14635.48,11714,12635.98,15896.04,9965.08,7161.67,5013.82,7781.01,7528.94,17111.38
1107,13668.93,7989.19,11314.38,14586.41,12139.87,3024.5,12769.88,5494.38,7820.56,4171.26,14648.49,11725.46,12647.54,15911.03,9974.17,7168.06,5018.21,7788.64,7535.74,17127.87
1108,13681.31,7996.8,11324.39,14599.11,12151.33,3027.53,12781.94,5499.78,7828.11,4174.87,14661.98,11736.67,12659.26,15926.36,9984.19,7175.35,5022.95,7795.4,7543.23,17144.61
1109,13693.53,8004.21,11335.28,14612.14,12161.84,3030.56,12793.5,5505.03,7835.24,4178.96,14676.26,11748.21,12671.64,15941.36,9993.86,7181.94,5027.87,7802.24,7550.91,17161.06
1110,13705.32,8011.9,11345.62,14625.74,12173.4,3033.73,12805.33,5510.29,7842.07,4183.23,14689.94,11759.67,12683.36,15956.85,10002.94,7188.59,5032.88,7809.75,7557.84,17177.84
1111,13717.81,8019.31,11355.99,14639.58,12185.16,3037.09,12817.06,5515.29,7849.81,4187.11,14703.42,11770.23,12694.75,15972.07,10012.18,7195.6,5037.16,7817.45,7565.43,17194.19
1112,13729.84,8026.71,11366.05,14653.14,12196.31,3040.49,12828.22,5520.91,7857.39,4190.41,14717.25,11781.71,12706.36,15986.64,10021.63,7201.77,5042.21,7825.43,7572.38,17210.99
1113,13741.64,8033.99,11376.4,14666.13,12207,3043.8,12840.45,5525.44,7864.26,4194.14,14731.52,11792.05,12717.78,16001.75,10031.32,7208.97,5047.33,7832.81,7579.08,17227.95
1114,13754.09,8040.78,11386.37,14679.95,12218.63,3046.05,12852.32,5530.97,7871.91,4197.71,14745.79,11803.3,12729.9,16016.66,10040.68,7215.44,5052.04,7840.6,7586.1,17244.34
1115,13766.09,8048,11396.28,14693.27,12230.16,3048.64,12863.86,5535.89,7879.73,4201.44,14759.33,11814.21,12741.85,16031.04,10049.9,7222.25,5056.88,7847.71,7593.66,17261.39
1116,13777.99,8055.57,11406.7,14706.14,12241.56,3051.98,12875.19,5541.43,7887.09,4205.47,14772.38,11824.77,12753.82,16046.56,10059.13,7229.48,5061.81,7855.37,7601.11,17277.33
1117,13790.78,8062.33,11416.6,14719.02,12252.97,3054.1,12886.51,5545.85,7894.02,4209.02,14785.69,11835.54,12765.59,16061.93,10068.68,7235.62,5066.83,7862.46,7608.56,17293.73
1118,13802.7,8069.65,11427.14,14731.77,12263.71,3056.5,12898.9,5550.52,7900.68,4212.35,14799.28,11846.03,12777.79,16077.34,10078.23,7242.8,5071.9,7870.37,7615.63,17310.46
1119,13815.53,8077.54,11437.01,14744.67,12274.56,3058.88,12910.95,5555.5,7908.1,4216.49,14813.16,11856.42,12789,16092.57,10087.58,7249.26,5076.7,7877.59,7622.46,17326.8
1120,13828.24,8084.93,11447.28,14757.39,12285.9,3061.82,12922.5,5559.93,7914.73,4220.7,14826.89,11867.26,12800.47,16107.16,10097.24,7255.52,5081.01,7885.43,7630.02,17342.65
1121,13840.03,8091.74,11457.37,14771.21,12297.27,3064.91,12933.69,5564.69,7921.72,4223.94,14840.61,11878.86,12811.96,16122.69,10107.29,7262.43,5086.07,7892.49,7637.19,17358.59
1122,13852.68,8099.24,11467.72,14784.46,12307.86,3067.27,12945.62,5569.1,7928.87,4227.17,14854.85,11890.24,12823.45,16137.54,10116.5,7268.96,5090.63,7900.15,7644.73,17374.55
1123,13864.48,8105.88,11477.84,14797.22,12319.28,3070.55,12956.77,5574.68,7936.07,4231.45,14868.38,11901.2,12835.54,16152.15,10125.63,7275.7,5094.94,7907.94,7652.41,17390.58
1124,13876.53,8113.61,11488.47,14810.71,12330.81,3072.68,12968.1,5579.25,7943.94,4235.25,14881.81,11912.64,12847.69,16166.96,10134.65,7282.12,5099.71,7915.17,7659.49,17407.47
1125,13888.63,8121.41,11498.2,14824.48,12342.21,3075.2,12980.37,5584.8,7950.65,4239.3,14895.56,11923.26,12859.54,16181.87,10144.75,7288.39,5104.08,7921.93,7667.15,17424.13
1126,13901.38,8128.76,11508.66,14837.95,12353.65,3078.56,12992.6,5589.85,7957.4,4243.18,14909.2,11934.76,12870.92,16196.32,10154.71,7295.25,5109.21,7929.7,7674.15,17441.18
1127,13913.65,8136.36,11518.9,14851.74,12364.79,3080.75,13004.45,5594.66,7964.21,4247.23,14922.74,11946.03,12882.78,16210.77,10163.98,7301.47,5113.53,7936.78,7681.39,17457.59
1128,13925.94,8143.58,11529.07,14864.55,12376.34,3083.63,13016.86,5599.57,7971.09,4251.68,14935.99,11956.81,12894.61,16225.28,10173.89,7308.17,5118.77,7943.62,7688.86,17473.87
1129,13938.88,8150.84,11538.79,14878.06,12387.15,3086.5,13028.59,5605.21,7977.87,4255.82,14949.91,11967.67,12907.04,16240.24,10183.28,7314.62,5124.09,7951.15,7696.17,17489.93
1130,13951.25,8157.45,11548.95,14891.31,12398.32,3089.22,13039.74,5609.69,7984.81,4259.86,14963.7,11978.84,12919.04,16255.34,10193.17,7321.04,5128.29,7958.83,7703.78,17506.94
1131,13963.07,8164.42,11559.77,14904.25,12408.9,3091.68,13051.89,5615.3,7992.44,4263.45,14977.01,11990.22,12930.7,16270.06,10202.36,7327.28,5132.54,7966.54,7710.68,17522.93
1132,13975.46,8172.29,11569.87,14917,12419.57,3094.01,13063.21,5620.51,8000.19,4267.08,14990.31,12001.23,12942.96,16284.92,10211.85,7334.02,5137.14,7974.24,7717.44,17539.75
1133,13988.18,8179.84,11580.05,14930,12430.66,3097.32,13075.44,5625.3,8007.06,4270.62,15003.88,12012.79,12954.64,16299.76,10221.32,7341.08,5142.2,7981.56,7724.25,17556.23
1134,14000.36,8187.25,11589.87,14943.72,12441.46,3100.51,13087.67,5630.88,8014.64,4273.86,15017.08,12023.16,12966.7,16314.98,10230.74,7347.48,5146.34,7988.89,7731.13,17573.25
1135,14012.26,8194.73,11600.22,14957.35,12452.68,3103.31,13099.3,5635.38,8022.25,4278.18,15030.83,12033.69,12979.15,16329.77,10240.23,7353.74,5150.71,7996.57,7738.62,17589.94
1136,14024.74,8202.43,11610.52,14970.71,12463.5,3105.7,13111.02,5640.29,8030.05,4282.55,15044.18,12044.69,12991.16,16344.63,10249.35,7360.08,5155.65,8004.59,7745.79,17605.94
1137,14036.7,8209.18,11620.95,14983.72,12474.7,3108.86,13123.31,5644.82,8036.97,4286.29,15057.64,12056.19,13002.38,16359.43,10258.82,7367.12,5160.65,8012.55,7753.08,17623
1138,14048.59,8215.91,11631.11,14996.93,12485.99,3111.78,13135.19,5649.96,8044.43,4289.94,15071.79,12066.7,13013.95,16374.3,10268.35,7373.36,5165.13,8019.46,7760.09,17638.89
1139,14061.36,8223.42,11641.12,15010.08,12497.33,3115.09,13147.09,5655.55,8051.53,4293.7,15085.65,12078.2,13025.94,16389.54,10278.12,7379.82,5169.85,8027.01,7767.78,17655.25
1140,14074.03,8230.5,11650.92,15022.85,12507.85,3117.93,13158.52,5660.35,8059.17,4297.24,15098.97,12089.59,13038.05,16404.1,10287.19,7386.8,5174.3,8034.57,7774.87,17672.12
1141,14086.32,8238.2,11660.96,15036.11,12519.24,3120.71,13170.86,5664.92,8065.84,4300.68,15112.82,12100.64,13050.26,16418.89,10296.25,7393.82,5178.56,8041.35,7781.6,17688.18
1142,14098.41,8245.23,11671.79,15049.06,12530.75,3123.8,13182.88,5670.07,8072.57,4305,15125.94,12111.14,13062.01,16434.22,10305.25,7400.76,5183.49,8048.67,7789.24,17704.6
1143,14110.4,8252.28,11681.91,15061.91,12542.51,3126.17,13195.17,5675.78,8079.71,4308.5,15139.15,12122.58,13073.63,16449.52,10314.98,7407.67,5187.65,8055.64,7796.73,17720.62
1144,14122.54,8259.7,11691.65,15075.37,12553.03,3128.8,13207.21,5680.2,8087.11,4312.31,15152.63,12133.57,13085.99,16464.57,10324.73,7414.75,5191.76,8062.73,7803.52,17737.34
1145,14135.32,8267.45,11701.88,15089.03,12563.63,3131.43,13219.49,5685.22,8094.34,4315.53,15165.72,12144.28,13097.64,16480.22,10334.38,7421.86,5196.81,8070.11,7810.05,17754.42
1146,14147.8,8274.96,11712.8,15102.78,12575.09,3133.56,13231.35,5690.43,8101.57,4319.32,15179.44,12154.7,13109,16495.84,10343.59,7428.08,5201.41,8077.38,7816.8,17770.38
1147,14160,8282.1,11723.04,15116.33,12586.48,3136.91,13242.73,5695.69,8108.19,4322.85,15192.72,12165.41,13120.38,16510.46,10352.9,7435.15,5206.23,8085.13,7823.79,17786.48
1148,14172.87,8289.89,11733.3,15129.47,12597.62,3139.71,13254.51,5701.29,8115.03,4326.94,15206.71,12176.23,13132.41,16525.29,10361.99,7442.11,5210.84,8092.5,7831.34,17802.91
1149,14185.22,8297.11,11743.96,15142.17,12608.65,3141.99,13265.73,5706.37,8121.98,4330.68,15219.78,12187.17,13143.65,16540.46,10371.74,7449.35,5215.82,8100.3,7838.98,17819.32
1150,14198.08,8304.11,11753.99,15155.29,12619.57,3144.59,13276.99,5711.61,8129.46,4333.97,15233.63,12198.01,13155.45,16555.76,10380.76,7456.15,5221.21,8107.04,7846.44,17835.34
1151,14211.01,8311.53,11764.78,15168.24,12630.8,3147.19,13288.48,5716.05,8137.03,4338.36,15246.87,12209.57,13166.9,16571.31,10390.55,7462.93,5226.17,8113.87,7853.89,17851.72
