timestep_time,vehicle_0_pos,vehicle_1_pos,vehicle_10_pos,vehicle_11_pos,vehicle_12_pos,vehicle_13_pos,vehicle_14_pos,vehicle_15_pos,vehicle_16_pos,vehicle_17_pos,vehicle_19_pos,vehicle_2_pos,vehicle_4_pos,vehicle_5_pos,vehicle_6_pos,vehicle_7_pos,vehicle_8_pos,vehicle_0_speed,vehicle_1_speed,vehicle_10_speed,vehicle_11_speed,vehicle_12_speed,vehicle_13_speed,vehicle_14_speed,vehicle_15_speed,vehicle_16_speed,vehicle_17_speed,vehicle_19_speed,vehicle_2_speed,vehicle_4_speed,vehicle_5_speed,vehicle_6_speed,vehicle_7_speed,vehicle_8_speed
515,6344.27,3702.33,5210.89,6695.6,5560.25,1391.4,5796.44,2501.32,3537.8,1884.4,5253.0,5654.64,4362.5,3155.57,2200.42,3426.96,3293.54,12.88,6.9,10.41,13.6,11.56,2.13,11.48,5.27,6.61,3.38,11.5,12.16,10.09,7.38,5.03,7.12,6.68
516,6357.26,3709.57,5221.44,6709.25,5570.92,1393.66,5808.59,2505.74,3545.12,1888.33,5264.36,5666.34,4371.67,3162.3,2204.67,3434.33,3301.0,12.99,7.24,10.55,13.65,10.67,2.26,12.15,4.42,7.32,3.93,11.36,11.7,9.17,6.74,4.25,7.37,7.45
517,6370.02,3717.06,5232.3,6722.78,5582.0,1396.7,5820.0,2511.39,3551.98,1892.8,5274.69,5678.63,4381.24,3168.91,2209.52,3441.48,3307.75,12.76,7.48,10.86,13.53,11.08,3.04,11.4,5.65,6.86,4.47,10.33,12.29,9.57,6.6,4.86,7.15,6.75
518,6382.67,3724.4,5242.43,6736.41,5592.52,1399.75,5832.27,2516.62,3558.63,1897.29,5286.07,5690.91,4390.9,3176.21,2213.91,3448.26,3314.83,12.65,7.34,10.13,13.63,10.52,3.05,12.27,5.24,6.65,4.48,11.38,12.28,9.65,7.3,4.39,6.79,7.08
519,6394.91,3731.83,5252.25,6750.18,5603.79,1403.01,5843.81,2522.18,3566.09,1900.73,5297.12,5702.36,4400.57,3182.33,2218.47,3455.0,3322.54,12.24,7.43,9.83,13.77,11.26,3.26,11.54,5.56,7.46,3.44,11.05,11.45,9.67,6.13,4.56,6.74,7.71
520,6407.8,3739.0,5262.29,6763.91,5614.69,1406.27,5855.87,2527.07,3573.83,1904.73,5307.94,5713.78,4410.49,3189.32,2222.99,3462.84,3329.91,12.89,7.17,10.04,13.73,10.91,3.27,12.06,4.88,7.74,4.0,10.82,11.42,9.92,6.98,4.52,7.84,7.37
521,6420.18,3745.73,5272.97,6777.09,5625.32,1408.56,5867.31,2532.7,3580.53,1908.86,5318.68,5725.32,4419.48,3195.8,2227.9,3469.8,3336.48,12.37,6.73,10.68,13.18,10.63,2.29,11.44,5.64,6.7,4.12,10.74,11.54,8.99,6.48,4.91,6.96,6.57
522,6431.95,3753.24,5282.61,6790.36,5636.08,1411.45,5879.01,2537.95,3588.0,1912.84,5329.24,5737.37,4428.87,3202.65,2233.2,3477.02,3343.63,11.77,7.5,9.64,13.27,10.76,2.89,11.7,5.24,7.47,3.99,10.56,12.05,9.39,6.85,5.3,7.22,7.15
523,6444.39,3760.14,5292.9,6804.26,5647.58,1413.91,5890.49,2543.33,3595.24,1916.09,5339.58,5749.01,4438.71,3209.03,2237.73,3483.84,3351.06,12.44,6.91,10.29,13.9,11.5,2.46,11.48,5.39,7.24,3.25,10.34,11.63,9.84,6.38,4.54,6.82,7.43
524,6456.21,3766.81,5303.56,6817.64,5658.44,1416.41,5901.81,2548.93,3602.38,1920.08,5350.15,5760.46,4447.68,3215.59,2242.27,3491.7,3358.09,11.83,6.67,10.66,13.38,10.86,2.5,11.31,5.6,7.14,3.99,10.57,11.45,8.97,6.56,4.53,7.86,7.03
525,6468.86,3773.89,5313.6,6831.28,5669.06,1418.65,5913.14,2553.96,3609.05,1924.54,5360.7,5772.27,4456.91,3222.05,2246.8,3498.8,3364.67,12.64,7.08,10.04,13.64,10.62,2.24,11.34,5.03,6.67,4.46,10.55,11.81,9.23,6.47,4.54,7.1,6.58
526,6480.71,3780.66,5323.88,6844.36,5680.2,1421.39,5924.65,2559.44,3616.52,1928.95,5371.97,5784.11,4466.2,3229.38,2251.84,3505.82,3371.54,11.86,6.77,10.28,13.09,11.14,2.74,11.5,5.48,7.47,4.41,11.26,11.84,9.29,7.33,5.04,7.02,6.87
527,6492.79,3787.42,5334.07,6857.14,5691.22,1424.05,5936.78,2565.02,3623.84,1933.02,5383.02,5795.49,4476.11,3236.29,2256.91,3513.36,3378.94,12.08,6.76,10.19,12.77,11.03,2.66,12.13,5.58,7.33,4.07,11.05,11.38,9.91,6.91,5.07,7.54,7.4
528,6505.67,3794.77,5343.71,6869.82,5702.62,1427.38,5949.13,2569.67,3631.25,1937.34,5394.24,5807.4,4485.38,3243.54,2262.12,3520.32,3386.66,12.88,7.35,9.64,12.69,11.4,3.32,12.36,4.65,7.4,4.31,11.22,11.91,9.26,7.25,5.21,6.96,7.72
529,6517.44,3802.44,5353.92,6883.44,5714.08,1430.37,5960.31,2575.14,3638.86,1941.24,5404.69,5819.07,4494.94,3250.51,2267.29,3527.34,3393.74,11.77,7.67,10.21,13.62,11.46,2.99,11.18,5.47,7.61,3.9,10.45,11.67,9.56,6.97,5.18,7.01,7.08
530,6529.34,3809.64,5363.75,6896.29,5725.27,1433.5,5971.98,2580.07,3646.06,1944.46,5415.59,5831.26,4504.67,3257.56,2271.85,3535.05,3400.62,11.9,7.19,9.83,12.85,11.19,3.13,11.67,4.93,7.21,3.22,10.9,12.18,9.73,7.06,4.56,7.71,6.88
531,6541.24,3816.99,5373.69,6910.25,5736.05,1435.86,5983.28,2584.59,3652.86,1948.6,5426.75,5842.63,4514.05,3263.8,2276.24,3541.87,3407.28,11.9,7.36,9.94,13.96,10.78,2.36,11.3,4.53,6.8,4.14,11.17,11.37,9.38,6.23,4.39,6.82,6.65
532,6553.2,3824.86,5384.59,6923.32,5747.31,1439.11,5994.65,2589.86,3659.67,1952.19,5437.6,5854.87,4524.04,3270.01,2280.4,3549.1,3414.93,11.96,7.87,10.9,13.07,11.26,3.25,11.37,5.27,6.81,3.59,10.84,12.24,9.99,6.21,4.16,7.24,7.65
533,6564.94,3832.59,5395.22,6937.17,5758.37,1441.88,6006.04,2594.6,3667.44,1955.62,5449.0,5866.16,4533.15,3277.12,2285.41,3556.85,3421.81,11.74,7.73,10.63,13.85,11.05,2.77,11.39,4.74,7.77,3.43,11.4,11.29,9.12,7.11,5.01,7.74,6.88
534,6576.79,3839.97,5406.01,6950.23,5769.58,1444.64,6017.82,2599.16,3674.25,1959.57,5460.32,5878.0,4542.6,3283.78,2289.92,3564.45,3429.38,11.85,7.38,10.78,13.06,11.22,2.76,11.77,4.56,6.81,3.94,11.32,11.83,9.45,6.66,4.51,7.61,7.56
535,6588.71,3847.27,5416.37,6963.54,5781.28,1447.35,6029.08,2604.56,3681.17,1963.43,5470.71,5889.76,4552.34,3290.32,2294.68,3572.48,3435.99,11.93,7.3,10.36,13.31,11.7,2.71,11.26,5.4,6.92,3.86,10.39,11.76,9.73,6.54,4.76,8.03,6.61
536,6601.28,3854.01,5426.45,6976.29,5792.64,1449.75,6040.36,2610.05,3688.01,1967.37,5482.12,5902.17,4561.46,3297.46,2299.17,3579.82,3442.51,12.56,6.73,10.08,12.75,11.36,2.4,11.29,5.48,6.84,3.94,11.41,12.41,9.13,7.15,4.49,7.34,6.53
537,6613.96,3861.22,5436.91,6989.06,5803.34,1452.82,6051.91,2614.64,3695.18,1970.88,5492.96,5913.75,4570.48,3303.86,2304.51,3586.68,3449.38,12.68,7.22,10.46,12.77,10.7,3.06,11.55,4.59,7.17,3.51,10.83,11.58,9.02,6.4,5.34,6.86,6.87
538,6625.92,3868.17,5447.06,7001.89,5814.84,1455.32,6063.97,2619.43,3701.96,1975.1,5504.39,5926.17,4579.94,3310.83,2309.31,3593.44,3456.87,11.95,6.95,10.15,12.83,11.5,2.5,12.06,4.79,6.77,4.23,11.43,12.42,9.46,6.96,4.8,6.76,7.49
539,6637.94,3875.91,5457.98,7015.68,5825.77,1458.66,6075.39,2624.73,3709.25,1978.84,5514.94,5938.55,4589.9,3317.33,2314.4,3600.5,3464.52,12.03,7.74,10.91,13.79,10.93,3.34,11.42,5.3,7.3,3.74,10.56,12.38,9.96,6.5,5.08,7.06,7.64
540,6650.33,3883.05,5468.81,7028.96,5836.32,1460.97,6087.71,2630.39,3716.18,1983.3,5526.19,5951.0,4599.67,3323.47,2319.34,3608.49,3472.05,12.38,7.14,10.83,13.28,10.54,2.31,12.32,5.66,6.92,4.46,11.24,12.45,9.77,6.14,4.94,7.99,7.53
541,6663.26,3889.74,5479.37,7042.04,5847.53,1463.57,6098.95,2635.16,3724.0,1986.99,5536.99,5962.22,4609.58,3329.63,2324.53,3616.45,3479.38,12.93,6.69,10.56,13.08,11.21,2.61,11.24,4.77,7.83,3.68,10.8,11.22,9.91,6.16,5.19,7.96,7.33
542,6675.92,3896.69,5490.12,7055.34,5858.49,1466.3,6110.68,2639.96,3731.37,1990.2,5547.7,5974.42,4618.54,3336.34,2329.14,3623.87,3486.12,12.66,6.96,10.75,13.3,10.96,2.73,11.73,4.8,7.37,3.21,10.71,12.2,8.96,6.71,4.61,7.42,6.74
543,6688.04,3903.39,5499.77,7068.68,5869.62,1469.11,6122.99,2644.87,3738.33,1993.69,5558.82,5985.96,4627.55,3343.0,2333.63,3631.76,3492.88,12.13,6.69,9.65,13.34,11.13,2.81,12.31,4.91,6.96,3.49,11.12,11.54,9.01,6.66,4.49,7.89,6.76
544,6701.02,3910.91,5510.58,7082.61,5880.94,1471.68,6134.32,2649.75,3745.91,1997.74,5570.34,5998.06,4636.51,3349.65,2338.55,3639.61,3500.01,12.98,7.53,10.81,13.93,11.32,2.57,11.32,4.88,7.58,4.05,11.51,12.1,8.96,6.65,4.92,7.85,7.12
545,6713.97,3917.97,5520.96,7095.96,5891.63,1475.07,6146.61,2655.24,3753.37,2001.3,5581.93,6009.66,4646.39,3356.23,2343.24,3646.9,3507.63,12.95,7.05,10.39,13.35,10.69,3.39,12.29,5.48,7.46,3.57,11.59,11.6,9.88,6.58,4.69,7.29,7.62
546,6726.43,3925.78,5531.73,7109.09,5902.54,1477.53,6157.75,2660.48,3760.83,2005.08,5592.5,6021.82,4655.55,3362.51,2348.57,3653.76,3514.32,12.46,7.81,10.77,13.13,10.91,2.46,11.14,5.24,7.47,3.78,10.57,12.16,9.15,6.28,5.33,6.86,6.69
547,6738.32,3933.0,5541.4,7122.47,5914.05,1480.36,6169.24,2664.91,3768.67,2009.04,5603.91,6033.24,4665.41,3368.83,2352.95,3661.25,3520.9,11.88,7.22,9.67,13.37,11.51,2.83,11.49,4.43,7.83,3.96,11.41,11.43,9.86,6.32,4.38,7.5,6.58
548,6750.19,3939.89,5551.66,7135.68,5925.3,1482.97,6181.36,2669.73,3776.11,2013.25,5614.84,6045.08,4674.3,3375.41,2357.54,3668.12,3527.62,11.88,6.89,10.26,13.22,11.25,2.61,12.12,4.82,7.44,4.21,10.93,11.84,8.89,6.58,4.59,6.86,6.73
549,6761.99,3947.02,5561.54,7148.82,5935.94,1485.21,6193.37,2675.01,3782.9,2016.94,5626.07,6056.58,4683.27,3382.75,2361.84,3676.1,3534.29,11.8,7.13,9.88,13.14,10.64,2.25,12.01,5.28,6.79,3.69,11.22,11.5,8.97,7.34,4.3,7.99,6.67
550,6774.52,3954.04,5572.48,7161.62,5947.26,1487.89,6204.74,2680.11,3790.06,2020.87,5636.84,6068.33,4693.23,3388.92,2366.96,3683.55,3542.0,12.52,7.02,10.94,12.79,11.32,2.68,11.37,5.1,7.16,3.92,10.77,11.75,9.95,6.17,5.12,7.45,7.71
551,6787.4,3961.44,5583.29,7174.79,5958.58,1490.87,6217.02,2684.98,3796.84,2024.36,5647.81,6080.09,4702.3,3395.44,2372.09,3690.32,3549.31,12.88,7.39,10.81,13.17,11.31,2.98,12.28,4.87,6.78,3.5,10.97,11.76,9.07,6.52,5.13,6.76,7.31
552,6799.64,3968.62,5593.05,7187.51,5969.73,1493.31,6228.97,2689.73,3803.53,2028.83,5658.6,6091.77,4712.12,3402.36,2377.3,3697.95,3556.33,12.24,7.18,9.76,12.72,11.16,2.44,11.94,4.76,6.69,4.46,10.79,11.67,9.82,6.92,5.22,7.63,7.01
553,6812.22,3975.26,5603.81,7201.31,5981.08,1495.7,6240.41,2695.14,3810.45,2032.06,5669.22,6104.11,4721.17,3408.83,2381.83,3705.16,3563.69,12.58,6.64,10.77,13.8,11.35,2.39,11.44,5.41,6.92,3.24,10.62,12.35,9.05,6.47,4.52,7.21,7.36
554,6824.85,3982.93,5613.8,7214.24,5991.82,1498.71,6252.7,2700.46,3818.04,2036.15,5680.59,6115.83,4730.7,3414.97,2386.2,3712.48,3570.68,12.63,7.67,9.99,12.93,10.74,3.01,12.3,5.32,7.59,4.09,11.36,11.71,9.53,6.14,4.38,7.32,6.99
555,6837.39,3990.63,5624.2,7228.14,6002.45,1500.92,6264.73,2705.68,3825.06,2040.39,5691.77,6127.13,4740.09,3421.56,2391.11,3719.34,3577.31,12.54,7.7,10.4,13.9,10.64,2.21,12.02,5.21,7.01,4.24,11.18,11.3,9.39,6.59,4.9,6.86,6.64
556,6850.29,3998.17,5635.05,7241.78,6013.02,1503.49,6276.97,2710.66,3831.91,2044.54,5702.44,6139.02,4749.63,3428.55,2395.74,3726.09,3584.18,12.91,7.54,10.85,13.64,10.57,2.58,12.25,4.99,6.85,4.14,10.66,11.89,9.54,6.99,4.64,6.75,6.87
557,6863.29,4005.02,5645.51,7254.87,6023.52,1505.8,6288.8,2715.83,3839.74,2048.05,5713.68,6150.51,4759.02,3434.75,2400.99,3733.42,3591.25,13.0,6.84,10.46,13.09,10.5,2.31,11.82,5.17,7.83,3.51,11.24,11.5,9.39,6.19,5.24,7.33,7.07
558,6875.8,4012.51,5656.19,7267.81,6034.8,1508.49,6299.94,2720.66,3846.9,2051.48,5724.15,6161.73,4768.12,3441.15,2405.92,3740.81,3598.61,12.51,7.49,10.68,12.95,11.28,2.68,11.14,4.83,7.16,3.43,10.47,11.22,9.1,6.4,4.93,7.39,7.36
559,6888.74,4019.28,5666.75,7280.86,6045.86,1511.68,6311.94,2725.41,3853.95,2055.06,5734.54,6174.02,4777.97,3447.65,2410.31,3748.61,3606.02,12.94,6.78,10.56,13.05,11.06,3.19,12.0,4.75,7.05,3.58,10.39,12.29,9.85,6.5,4.39,7.8,7.41
560,6900.69,4026.04,5676.54,7293.7,6056.63,1515.06,6324.32,2730.9,3860.58,2058.36,5745.45,6186.28,4787.95,3454.0,2415.6,3756.52,3613.25,11.95,6.76,9.8,12.84,10.77,3.38,12.38,5.49,6.63,3.3,10.9,12.26,9.99,6.36,5.28,7.91,7.23
561,6913.55,4033.02,5686.72,7306.97,6068.35,1517.83,6336.5,2735.47,3867.96,2062.08,5756.78,6198.23,4797.25,3461.17,2420.75,3764.05,3620.39,12.86,6.98,10.18,13.27,11.72,2.77,12.18,4.57,7.38,3.72,11.33,11.95,9.3,7.17,5.15,7.52,7.14
562,6925.31,4040.72,5697.02,7320.51,6080.11,1521.01,6348.83,2740.18,3875.61,2065.9,5768.05,6209.6,4806.92,3468.24,2425.96,3771.02,3628.17,11.76,7.7,10.3,13.54,11.76,3.18,12.32,4.71,7.66,3.83,11.27,11.38,9.67,7.07,5.21,6.97,7.78
563,6937.28,4048.31,5706.98,7333.86,6091.27,1523.79,6360.1,2744.62,3882.39,2070.25,5778.7,6221.67,4816.4,3475.35,2431.06,3777.88,3634.88,11.97,7.59,9.96,13.35,11.16,2.78,11.27,4.44,6.78,4.35,10.65,12.06,9.48,7.11,5.1,6.86,6.71
564,6949.93,4055.13,5717.46,7347.09,6102.78,1526.19,6372.41,2749.66,3889.44,2073.7,5789.96,6233.46,4826.17,3481.95,2435.57,3784.71,3641.93,12.65,6.82,10.48,13.22,11.51,2.4,12.31,5.03,7.05,3.44,11.25,11.79,9.77,6.6,4.51,6.83,7.05
565,6962.4,4063.02,5727.27,7360.55,6113.33,1528.65,6384.11,2754.11,3896.52,2076.89,5800.66,6244.66,4835.96,3488.88,2440.58,3792.05,3648.64,12.46,7.89,9.81,13.46,10.54,2.46,11.7,4.46,7.08,3.2,10.7,11.2,9.79,6.93,5.02,7.34,6.71
566,6974.9,4069.65,5737.97,7374.24,6124.32,1531.18,6395.74,2758.82,3903.36,2080.95,5811.24,6256.57,4845.49,3495.43,2444.83,3799.04,3655.31,12.5,6.63,10.7,13.69,10.99,2.53,11.63,4.71,6.84,4.06,10.58,11.91,9.53,6.55,4.25,6.99,6.68
567,6987.03,4077.42,5748.19,7387.06,6135.77,1534.29,6407.52,2763.91,3910.74,2084.71,5821.59,6267.78,4854.79,3502.37,2449.48,3806.13,3661.87,12.13,7.77,10.22,12.83,11.45,3.11,11.78,5.09,7.38,3.76,10.35,11.21,9.3,6.94,4.65,7.09,6.56
568,6999.91,4085.05,5758.05,7400.72,6146.74,1536.47,6419.58,2769.04,3918.21,2088.79,5833.06,6279.85,4864.01,3509.62,2454.12,3813.92,3668.66,12.87,7.63,9.86,13.65,10.97,2.18,12.06,5.12,7.47,4.08,11.47,12.07,9.21,7.25,4.64,7.79,6.79
569,7011.86,4092.39,5768.14,7413.81,6158.22,1539.22,6431.84,2773.75,3925.53,2092.08,5844.45,6292.05,4873.98,3516.96,2458.97,3821.38,3675.56,11.95,7.34,10.08,13.09,11.48,2.74,12.26,4.72,7.31,3.29,11.38,12.2,9.98,7.34,4.85,7.46,6.9
570,7024.61,4099.1,5778.85,7426.61,6169.8,1541.42,6444.06,2778.74,3932.19,2096.25,5854.85,6303.9,4882.95,3523.5,2463.49,3828.55,3682.56,12.75,6.71,10.71,12.81,11.59,2.2,12.22,4.98,6.66,4.17,10.4,11.85,8.97,6.54,4.52,7.17,7.0
571,7036.97,4105.91,5789.57,7440.34,6181.44,1544.74,6456.38,2783.83,3939.17,2099.46,5865.7,6315.38,4892.73,3530.26,2468.11,3835.46,3689.5,12.36,6.81,10.72,13.73,11.63,3.32,12.32,5.1,6.98,3.22,10.86,11.48,9.77,6.77,4.62,6.91,6.94
572,7049.93,4113.59,5800.16,7453.98,6192.33,1547.14,6468.78,2789.4,3945.84,2103.54,5876.01,6327.57,4902.2,3536.53,2473.48,3843.04,3696.23,12.97,7.67,10.59,13.63,10.89,2.41,12.39,5.57,6.67,4.08,10.31,12.19,9.48,6.27,5.37,7.58,6.73
573,7062.17,4121.29,5810.38,7466.99,6203.69,1549.67,6481.2,2793.84,3952.77,2107.19,5886.36,6339.81,4912.1,3543.8,2477.63,3850.86,3703.03,12.24,7.7,10.22,13.01,11.36,2.53,12.42,4.44,6.93,3.65,10.35,12.24,9.9,7.27,4.16,7.82,6.8
574,7075.12,4128.37,5820.89,7480.25,6214.9,1551.97,6493.03,2798.84,3959.81,2111.58,5897.58,6351.02,4921.94,3550.96,2482.65,3858.14,3710.67,12.95,7.09,10.5,13.26,11.21,2.3,11.84,5.0,7.04,4.39,11.22,11.21,9.84,7.16,5.02,7.28,7.64
575,7087.14,4135.07,5831.58,7493.49,6226.64,1554.6,6504.8,2803.36,3966.53,2115.7,5908.48,6363.33,4931.17,3558.32,2487.4,3865.83,3717.81,12.02,6.69,10.7,13.24,11.74,2.63,11.76,4.53,6.71,4.12,10.9,12.31,9.23,7.36,4.75,7.69,7.14
576,7099.42,4141.76,5841.31,7506.99,6237.72,1557.63,6516.25,2808.72,3973.59,2119.03,5919.9,6374.57,4940.47,3565.43,2492.34,3873.17,3724.75,12.28,6.69,9.73,13.5,11.08,3.03,11.46,5.36,7.06,3.33,11.42,11.23,9.31,7.11,4.94,7.34,6.94
577,7111.16,4148.51,5851.41,7520.36,6248.38,1560.44,6527.54,2814.35,3981.2,2122.91,5931.31,6386.44,4949.58,3571.98,2496.94,3881.01,3731.64,11.74,6.76,10.09,13.37,10.66,2.81,11.28,5.63,7.61,3.89,11.41,11.87,9.11,6.54,4.59,7.84,6.89
578,7123.85,4156.32,5861.51,7533.87,6258.85,1563.1,6538.69,2820.0,3987.94,2126.14,5941.62,6398.26,4958.87,3578.18,2501.86,3888.79,3738.72,12.68,7.8,10.1,13.51,10.47,2.65,11.15,5.64,6.74,3.22,10.31,11.82,9.29,6.21,4.92,7.78,7.07
579,7136.63,4163.75,5872.38,7547.23,6269.65,1565.58,6550.32,2825.23,3995.81,2129.98,5952.67,6410.27,4967.94,3584.41,2506.02,3895.54,3746.47,12.78,7.44,10.87,13.37,10.8,2.48,11.63,5.23,7.87,3.84,11.05,12.0,9.07,6.22,4.16,6.75,7.75
580,7149.34,4171.32,5883.06,7560.09,6281.11,1568.67,6562.47,2830.81,4003.38,2134.39,5963.87,6422.0,4977.28,3591.22,2511.34,3902.68,3753.78,12.71,7.57,10.68,12.85,11.45,3.1,12.15,5.58,7.56,4.41,11.2,11.74,9.34,6.82,5.32,7.14,7.31
581,7161.16,4178.21,5893.28,7573.16,6292.58,1571.88,6573.64,2835.23,4010.48,2137.97,5974.19,6433.68,4986.29,3597.63,2516.29,3909.67,3761.32,11.82,6.89,10.22,13.07,11.47,3.21,11.17,4.42,7.1,3.58,10.32,11.68,9.01,6.41,4.96,7.0,7.54
582,7173.01,4184.98,5903.42,7586.87,6303.71,1574.8,6585.79,2840.85,4017.37,2142.18,5984.97,6445.93,4995.33,3604.53,2521.0,3916.73,3768.17,11.85,6.77,10.13,13.72,11.13,2.92,12.15,5.62,6.89,4.21,10.78,12.24,9.05,6.9,4.71,7.06,6.85
